date,close,volume
2024-01-14,41796.26953125,17521429522
2024-01-15,42511.96875,22320220558
2024-01-16,43154.9453125,24062872740
2024-01-17,42742.65234375,20851232595
2024-01-18,41262.05859375,25218357242
2024-01-19,41618.40625,25752407154
2024-01-20,41665.5859375,11586690904
2024-01-21,41545.78515625,9344043642
2024-01-22,39507.3671875,31338708143
2024-01-23,39845.55078125,29244553045
2024-01-24,40077.07421875,22359526178
2024-01-25,39933.80859375,18491782013
2024-01-26,41816.87109375,25598119893
2024-01-27,42120.0546875,11422941934
2024-01-28,42035.59375,16858971687
2024-01-29,43288.24609375,20668476578
2024-01-30,42952.609375,23842814518
2024-01-31,42582.60546875,24673628793
2024-02-01,43075.7734375,21423953779
2024-02-02,43185.859375,18603843039
2024-02-03,42992.25,11169245236
2024-02-04,42583.58203125,14802225490
2024-02-05,42658.66796875,18715487317
2024-02-06,43084.671875,16798476726
2024-02-07,44318.22265625,21126587775
2024-02-08,45301.56640625,26154524080
2024-02-09,47147.19921875,39316770844
2024-02-10,47771.27734375,16398681570
2024-02-11,48293.91796875,19315867136
2024-02-12,49958.22265625,34511985805
2024-02-13,49742.44140625,35593051468
2024-02-14,51826.6953125,39105608050
2024-02-15,51938.5546875,38564360533
2024-02-16,52160.203125,28180567298
2024-02-17,51662.99609375,20009091006
2024-02-18,52122.546875,17595377311
2024-02-19,51779.14453125,21362184346
2024-02-20,52284.875,33353758256
2024-02-21,51839.1796875,28624907020
2024-02-22,51304.97265625,25413900611
2024-02-23,50731.94921875,21427078270
2024-02-24,51571.1015625,15174077879
2024-02-25,51733.23828125,15413239245
2024-02-26,54522.40234375,34074411896
2024-02-27,57085.37109375,49756832031
2024-02-28,62504.7890625,83239156760
2024-02-29,61198.3828125,65496611844
2024-03-01,62440.6328125,40186368423
2024-03-02,62029.84765625,23888473685
2024-03-03,63167.37109375,26253811450
2024-03-04,68330.4140625,70670471105
2024-03-05,63801.19921875,102802940877
2024-03-06,66106.8046875,68750229073
2024-03-07,66925.484375,46989543159
2024-03-08,68300.09375,59202881172
2024-03-09,68498.8828125,21609650379
2024-03-10,69019.7890625,35683977532
2024-03-11,72123.90625,65716656765
2024-03-12,71481.2890625,62554434520
2024-03-13,73083.5,48212536929
2024-03-14,71396.59375,59594605698
2024-03-15,69403.7734375,78320453976
2024-03-16,65315.1171875,46842198371
2024-03-17,68390.625,44716864318
2024-03-18,67548.59375,49261579492
2024-03-19,61912.7734375,74215844794
2024-03-20,67913.671875,66792634382
2024-03-21,65491.390625,44480350565
2024-03-22,63778.76171875,41401116964
2024-03-23,64062.203125,24738964812
2024-03-24,67234.171875,27206630673
2024-03-25,69958.8125,42700139523
2024-03-26,69987.8359375,36010437368
2024-03-27,69455.34375,40827113309
2024-03-28,70744.953125,34374900617
2024-03-29,69892.828125,25230851763
2024-03-30,69645.3046875,17130241883
2024-03-31,71333.6484375,20050941373
2024-04-01,69702.1484375,34873527352
2024-04-02,65446.97265625,50705240709
2024-04-03,65980.8125,34488018367
2024-04-04,68508.84375,34439527442
2024-04-05,67837.640625,33748230056
2024-04-06,68896.109375,19967785809
2024-04-07,69362.5546875,21204930369
2024-04-08,71631.359375,37261432669
2024-04-09,69139.015625,36426900409
2024-04-10,70587.8828125,38318601774
2024-04-11,70060.609375,30153382941
2024-04-12,67195.8671875,44129299406
2024-04-13,63821.47265625,52869738185
2024-04-14,65738.7265625,49084320047
2024-04-15,63426.2109375,43595917654
2024-04-16,63811.86328125,42847528078
2024-04-17,61276.69140625,41915247049
2024-04-18,63512.75390625,36006307335
2024-04-19,63843.5703125,49920425401
2024-04-20,64994.44140625,23097485495
2024-04-21,64926.64453125,20506644853
2024-04-22,66837.6796875,28282686673
2024-04-23,66407.2734375,24310975583
2024-04-24,64276.8984375,30276655120
2024-04-25,64481.70703125,32155786816
2024-04-26,63755.3203125,24139372950
2024-04-27,63419.140625,19530783039
2024-04-28,63113.23046875,17334827993
2024-04-29,63841.12109375,26635912073
2024-04-30,60636.85546875,37840840057
2024-05-01,58254.01171875,48439780271
2024-05-02,59123.43359375,32711813559
2024-05-03,62889.8359375,33172023048
2024-05-04,63891.47265625,20620477992
2024-05-05,64031.1328125,18296164805
2024-05-06,63161.94921875,28697928697
2024-05-07,62334.81640625,25930730982
2024-05-08,61187.94140625,26088172222
2024-05-09,63049.9609375,25453338161
2024-05-10,60792.77734375,27804954694
2024-05-11,60793.7109375,13842272968
2024-05-12,61448.39453125,13800459405
2024-05-13,62901.44921875,27889181179
2024-05-14,61552.7890625,28186271527
2024-05-15,66267.4921875,39815167074
2024-05-16,65231.58203125,31573077994
2024-05-17,67051.875,28031279310
2024-05-18,66940.8046875,16712277406
2024-05-19,66278.3671875,19249094538
2024-05-20,71448.1953125,43850655717
2024-05-21,70136.53125,46932005990
2024-05-22,69122.3359375,32802561717
2024-05-23,67929.5625,41895680979
2024-05-24,68526.1015625,29197308153
2024-05-25,69265.9453125,15473071741
2024-05-26,68518.09375,15628433737
2024-05-27,69394.5546875,25870990717
2024-05-28,68296.21875,32722265965
2024-05-29,67578.09375,26707072906
2024-05-30,68364.9921875,29509712534
2024-05-31,67491.4140625,27387283769
2024-06-01,67706.9375,11641495604
2024-06-02,67751.6015625,17110588415
2024-06-03,68804.78125,32401285324
2024-06-04,70567.765625,33149696545
2024-06-05,71082.8203125,32810771409
2024-06-06,70757.1640625,25223152007
2024-06-07,69342.5859375,36188381096
2024-06-08,69305.7734375,14262185861
2024-06-09,69647.9921875,13534028500
2024-06-10,69512.28125,20597699541
2024-06-11,67332.03125,37116136345
2024-06-12,68241.1875,34497940694
2024-06-13,66756.3984375,28955204146
2024-06-14,66011.09375,27403884779
2024-06-15,66191.0,14121265576
2024-06-16,66639.046875,13281140541
2024-06-17,66490.296875,30006354476
2024-06-18,65140.74609375,39481285950
2024-06-19,64960.296875,21103423504
2024-06-20,64828.65625,25641109124
2024-06-21,64096.19921875,26188171739
2024-06-22,64252.578125,9858198793
2024-06-23,63180.796875,11170471802
2024-06-24,60277.4140625,43152133651
2024-06-25,61804.640625,29201215431
2024-06-26,60811.27734375,22506003064
2024-06-27,61604.80078125,21231745045
2024-06-28,60320.13671875,24952866877
2024-06-29,60887.37890625,12652903396
2024-06-30,62678.29296875,17333226409
2024-07-01,62851.98046875,25468379421
2024-07-02,62029.015625,20151616992
2024-07-03,60173.921875,29756701685
2024-07-04,56977.703125,41149609230
2024-07-05,56662.375,55417544033
2024-07-06,58303.5390625,20610320577
2024-07-07,55849.109375,20553359505
2024-07-08,56705.09765625,39766159899
2024-07-09,58009.2265625,27849512607
2024-07-10,57742.49609375,26175260526
2024-07-11,57344.9140625,28707803842
2024-07-12,57899.46484375,25604805221
2024-07-13,59231.953125,17080061806
2024-07-14,60787.79296875,22223416061
2024-07-15,64870.15234375,38094526099
2024-07-16,65097.1484375,41617346768
2024-07-17,64118.79296875,32525071311
2024-07-18,63974.06640625,27239305337
2024-07-19,66710.15625,37003855410
2024-07-20,67163.6484375,19029581250
2024-07-21,68154.5234375,26652190004
2024-07-22,67585.25,42649109453
2024-07-23,65927.671875,35605668666
2024-07-24,65372.1328125,27470942309
2024-07-25,65777.2265625,38315761670
2024-07-26,67912.0625,30488630457
2024-07-27,67813.3359375,34691905492
2024-07-28,68255.8671875,18043166945
2024-07-29,66819.9140625,40780682628
2024-07-30,66201.015625,31380492109
2024-07-31,64619.25,31292785994
2024-08-01,65357.5,40975554494
2024-08-02,61415.06640625,43060875727
2024-08-03,60680.09375,31753030589
2024-08-04,58116.9765625,31758917219
2024-08-05,53991.45703125,108991085584
2024-08-06,56034.31640625,49300484106
2024-08-07,55027.4609375,41637562185
2024-08-08,61710.13671875,45298472567
2024-08-09,60880.11328125,33425553115
2024-08-10,60945.8125,15745822278
2024-08-11,58719.484375,22759754812
2024-08-12,59354.515625,37078637820
2024-08-13,60609.56640625,30327698167
2024-08-14,58737.26953125,29961696180
2024-08-15,57560.09765625,35682112440
2024-08-16,58894.10546875,29350938673
2024-08-17,59478.97265625,13589684021
2024-08-18,58483.96484375,17740625837
2024-08-19,59493.453125,25911207712
2024-08-20,59012.79296875,31613400008
2024-08-21,61175.19140625,32731154072
2024-08-22,60381.9140625,27625734377
2024-08-23,64094.35546875,42530509233
2024-08-24,64178.9921875,21430585163
2024-08-25,64333.54296875,18827683555
2024-08-26,62880.66015625,27682040631
2024-08-27,59504.1328125,39103882198
2024-08-28,59027.625,40289564698
2024-08-29,59388.1796875,32224990582
2024-08-30,59119.4765625,32292756405
2024-08-31,58969.8984375,12403470760
2024-09-01,57325.48828125,24592449997
2024-09-02,59112.48046875,27036454524
2024-09-03,57431.0234375,26666961053
2024-09-04,57971.5390625,35627680312
2024-09-05,56160.48828125,31030280656
2024-09-06,53948.75390625,49361693566
2024-09-07,54139.6875,19061486526
2024-09-08,54841.56640625,18268287531
2024-09-09,57019.53515625,34618096173
2024-09-10,57648.7109375,28857630507
2024-09-11,57343.171875,37049062672
2024-09-12,58127.01171875,33835707949
2024-09-13,60571.30078125,32490528356
2024-09-14,60005.12109375,16428405496
2024-09-15,59182.8359375,18120960867
2024-09-16,58192.5078125,32032822113
2024-09-17,60308.5390625,38075570118
2024-09-18,61649.6796875,40990702891
2024-09-19,62940.45703125,42710252573
2024-09-20,63192.9765625,35177164222
2024-09-21,63394.83984375,14408616220
2024-09-22,63648.7109375,20183348802
2024-09-23,63329.80078125,31400285425
2024-09-24,64301.96875,29938335243
2024-09-25,63143.14453125,25078377700
2024-09-26,65181.01953125,36873129847
2024-09-27,65790.6640625,32058813449
2024-09-28,65887.6484375,15243637984
2024-09-29,65635.3046875,14788214575
2024-09-30,63329.5,37112957475
2024-10-01,60837.0078125,50220923500
2024-10-02,60632.78515625,40762722398
2024-10-03,60759.40234375,36106447279
2024-10-04,62067.4765625,29585472513
2024-10-05,62089.94921875,13305410749
2024-10-06,62818.953125,14776233667
2024-10-07,62236.66015625,34253562610
2024-10-08,62131.96875,28134475157
2024-10-09,60582.1015625,27670982363
2024-10-10,60274.5,30452813570
2024-10-11,62445.08984375,30327141594
2024-10-12,63193.0234375,16744110886
2024-10-13,62851.375,18177529690
2024-10-14,66046.125,43706958056
2024-10-15,67041.109375,48863870879
2024-10-16,67612.71875,38195189534
2024-10-17,67399.8359375,32790898511
2024-10-18,68418.7890625,36857165014
2024-10-19,68362.734375,14443497908
2024-10-20,69001.703125,18975847518
2024-10-21,67367.8515625,37498611780
2024-10-22,67361.40625,31808472566
2024-10-23,66432.1953125,32263980353
2024-10-24,68161.0546875,31414428647
2024-10-25,66642.4140625,41469984306
2024-10-26,67014.6953125,19588098156
2024-10-27,67929.296875,16721307878
2024-10-28,69907.7578125,38799856657
2024-10-29,72720.4921875,58541874402
2024-10-30,72339.5390625,40646637831
2024-10-31,70215.1875,40627912076
2024-11-01,69482.46875,49989795365
2024-11-02,69289.2734375,18184612091
2024-11-03,68741.1171875,34868307655
2024-11-04,67811.5078125,41184819348
2024-11-05,69359.5625,46046889204
2024-11-06,75639.078125,118592653963
2024-11-07,75904.859375,63467654989
2024-11-08,76545.4765625,55176858003
2024-11-09,76778.8671875,29009480361
2024-11-10,80474.1875,82570594495
2024-11-11,88701.484375,117966845037
2024-11-12,87955.8125,133673285375
2024-11-13,90584.1640625,123559027869
2024-11-14,87250.4296875,87616705248
2024-11-15,91066.0078125,78243109518
2024-11-16,90558.4765625,44333192814
2024-11-17,89845.8515625,46350159305
2024-11-18,90542.640625,75535775084
2024-11-19,92343.7890625,74521048295
2024-11-20,94339.4921875,71730956426
2024-11-21,98504.7265625,106024505582
2024-11-22,98997.6640625,78473580551
2024-11-23,97777.28125,44414644677
2024-11-24,98013.8203125,51712020623
2024-11-25,93102.296875,80909462490
2024-11-26,91985.3203125,91656519855
2024-11-27,95962.53125,71133452438
2024-11-28,95652.46875,52260008261
2024-11-29,97461.5234375,54968682476
2024-11-30,96449.0546875,31634227866
2024-12-01,97279.7890625,36590695296
2024-12-02,95865.3046875,72680784305
2024-12-03,96002.1640625,67067810961
2024-12-04,98768.53125,77199817112
2024-12-05,96593.5703125,149218945580
2024-12-06,99920.7109375,94534772658
2024-12-07,99923.3359375,44177510897
2024-12-08,101236.015625,44125751925
2024-12-09,97432.71875,110676473908
2024-12-10,96675.4296875,104823780634
2024-12-11,101173.03125,85391409936
2024-12-12,100043.0,72073983533
2024-12-13,101459.2578125,56894751583
2024-12-14,101372.96875,40422968793
2024-12-15,104298.6953125,51145914137
2024-12-16,106029.71875,91020417816
2024-12-17,106140.6015625,68589364868
2024-12-18,100041.5390625,93865656139
2024-12-19,97490.953125,97221662392
2024-12-20,97755.9296875,105634083408
2024-12-21,97224.7265625,51765334294
2024-12-22,95104.9375,43147981314
2024-12-23,94686.2421875,65239002919
2024-12-24,98676.09375,47114953674
2024-12-25,99299.1953125,33700394629
2024-12-26,95795.515625,47054980873
2024-12-27,94164.859375,52419934565
2024-12-28,95163.9296875,24107436185
2024-12-29,93530.2265625,29635885267
2024-12-30,92643.2109375,56188003691
2024-12-31,93429.203125,43625106843
2025-01-01,94419.7578125,24519888919
2025-01-02,96886.875,46009564411
2025-01-03,98107.4296875,35611391163
2025-01-04,98236.2265625,22342608078
2025-01-05,98314.9609375,20525254825
2025-01-06,102078.0859375,51823432705
2025-01-07,96922.703125,58685738547
2025-01-08,95043.5234375,63875859171
2025-01-09,92484.0390625,62777261693
2025-01-10,94701.453125,62058693684
2025-01-11,94566.59375,18860894100
2025-01-12,94488.4375,20885130965
2025-01-13,94516.5234375,72978998252
2025-01-14,96534.046875,53769675818
2025-01-15,100504.4921875,57805923627
2025-01-16,99756.90625,54103781805
2025-01-17,104462.0390625,71888972663
2025-01-18,104408.0703125,50445655726
2025-01-19,101089.609375,76789928525
2025-01-20,102016.6640625,126279678351
2025-01-21,106146.265625,88733878242
2025-01-22,103653.0703125,53878181052
2025-01-23,103960.171875,104104515428
2025-01-24,104819.484375,52388229265
2025-01-25,104714.6484375,23888996502
2025-01-26,102682.5,22543395879
2025-01-27,102087.6875,89006608428
2025-01-28,101332.4765625,47180685494
2025-01-29,103703.2109375,47432049818
2025-01-30,104735.3046875,41915744521
2025-01-31,102405.0234375,45732764360
2025-02-01,100655.90625,27757944848
2025-02-02,97688.9765625,63091816853
2025-02-03,101405.421875,115400897748
2025-02-04,97871.8203125,73002130211
2025-02-05,96615.4453125,49125911241
2025-02-06,96593.296875,45302471947
2025-02-07,96529.0859375,55741290456
2025-02-08,96482.453125,22447526395
2025-02-09,96500.09375,27732901800
2025-02-10,97437.5546875,40078962391
2025-02-11,95747.4296875,37488783272
2025-02-12,97885.859375,49340445530
2025-02-13,96623.8671875,37147280860
2025-02-14,97508.96875,32697987277
2025-02-15,97580.3515625,17047266288
2025-02-16,96175.03125,16536755396
2025-02-17,95773.3828125,27336550690
2025-02-18,95539.546875,37325720482
2025-02-19,96635.609375,28990872862
2025-02-20,98333.9375,31668022771
2025-02-21,96125.546875,49608706470
2025-02-22,96577.7578125,18353824477
2025-02-23,96273.921875,16999478976
2025-02-24,91418.171875,44046480529
2025-02-25,88736.171875,92139104128
2025-02-26,84347.0234375,64597492134
2025-02-27,84704.2265625,52659591954
2025-02-28,84373.0078125,83610570576
2025-03-01,86031.9140625,29190628396
2025-03-02,94248.3515625,58398341092
2025-03-03,86065.671875,70072228536
2025-03-04,87222.1953125,68095241474
2025-03-05,90623.5625,50498988027
2025-03-06,89961.7265625,47749810486
2025-03-07,86742.671875,65945677657
2025-03-08,86154.59375,18206118081
2025-03-09,80601.0390625,30899345977
2025-03-10,78532.0,54061099422
2025-03-11,82862.2109375,54702837196
2025-03-12,83722.359375,40353484454
2025-03-13,81066.703125,31412940153
2025-03-14,83969.1015625,29588112414
2025-03-15,84343.109375,13650491277
2025-03-16,82579.6875,21330270174
2025-03-17,84075.6875,25092785558
2025-03-18,82718.5,24095774594
2025-03-19,86854.2265625,34931960257
2025-03-20,84167.1953125,29028988961
2025-03-21,84043.2421875,19030452299
2025-03-22,83832.484375,9863214091
2025-03-23,86054.375,12594615537
2025-03-24,87498.9140625,34582604933
2025-03-25,87471.703125,30005840049
2025-03-26,86900.8828125,26704046038
2025-03-27,87177.1015625,24413471941
2025-03-28,84353.1484375,34198619509
2025-03-29,82597.5859375,16969396135
2025-03-30,82334.5234375,14763760943
2025-03-31,82548.9140625,29004228247
2025-04-01,85169.171875,28175650319
2025-04-02,82485.7109375,47584398470
2025-04-03,83102.828125,36852112080
2025-04-04,83843.8046875,45157640207
2025-04-05,83504.796875,14380803631
2025-04-06,78214.484375,36294853736
2025-04-07,79235.3359375,91262424987
2025-04-08,76271.953125,48314590749
2025-04-09,82573.953125,84213627038
2025-04-10,79626.140625,44718000633
2025-04-11,83404.8359375,41656778779
2025-04-12,85287.109375,24258059104
2025-04-13,83684.9765625,28796984817
2025-04-14,84542.390625,34090769777
2025-04-15,83668.9921875,28040322885
2025-04-16,84033.8671875,29617804112
2025-04-17,84895.75,21276866029
2025-04-18,84450.8046875,12728372364
2025-04-19,85063.4140625,15259300427
2025-04-20,85174.3046875,14664050812
2025-04-21,87518.90625,41396190190
2025-04-22,93441.890625,55899038456
2025-04-23,93699.109375,41719568821
2025-04-24,93943.796875,31483175315
2025-04-25,94720.5,40915232364
2025-04-26,94646.9296875,17612825123
2025-04-27,93754.84375,18090367764
2025-04-28,94978.75,32363449569
2025-04-29,94284.7890625,25806129921
2025-04-30,94207.3125,28344679831
2025-05-01,96492.3359375,32875889623
2025-05-02,96910.0703125,26421924677
2025-05-03,95891.796875,15775154889
2025-05-04,94315.9765625,18198688416
2025-05-05,94748.0546875,25816260327
2025-05-06,96802.4765625,26551275827
2025-05-07,97032.3203125,76983822462
2025-05-08,103241.4609375,69895404397
2025-05-09,102970.8515625,58198593958
2025-05-10,104696.328125,42276713994
2025-05-11,104106.359375,46285517406
2025-05-12,102812.953125,63250475404
2025-05-13,104169.8125,52608876410
2025-05-14,103539.4140625,45956071155
2025-05-15,103744.640625,50408241840
2025-05-16,103489.2890625,44386499364
2025-05-17,103191.0859375,37898552742
2025-05-18,106446.0078125,49887082058
2025-05-19,105606.1796875,61761126647
2025-05-20,106791.0859375,36515726122
2025-05-21,109678.078125,78086364051
2025-05-22,111673.28125,70157575642
2025-05-23,107287.796875,67548133399
2025-05-24,107791.15625,45903627163
2025-05-25,109035.390625,47518041841
2025-05-26,109440.3671875,45950461571
2025-05-27,108994.640625,57450176272
2025-05-28,107802.328125,49155377493
2025-05-29,105641.7578125,56022752042
2025-05-30,103998.5703125,57655287183
2025-05-31,104638.09375,38997843858
2025-06-01,105652.1015625,37397056873
2025-06-02,105881.53125,45819706290
2025-06-03,105432.46875,46196508367
2025-06-04,104731.984375,44544857105
2025-06-05,101575.953125,57479298400
2025-06-06,104390.34375,48856653697
2025-06-07,105615.625,38365033776
2025-06-08,105793.6484375,36626232328
2025-06-09,110294.1015625,55903193732
2025-06-10,110257.234375,54700101509
2025-06-11,108686.625,50842662052
2025-06-12,105929.0546875,54843867968
2025-06-13,106090.96875,69550440846
2025-06-14,105472.40625,38007870453
2025-06-15,105552.0234375,36744307742
2025-06-16,106796.7578125,50366626945
2025-06-17,104601.1171875,55964092176
2025-06-18,104883.328125,47318089133
2025-06-19,104684.2890625,37333806920
2025-06-20,103309.6015625,50951862476
2025-06-21,102257.40625,38360555118
2025-06-22,100987.140625,65536997201
2025-06-23,105577.7734375,65237759656
2025-06-24,106045.6328125,48822986421
2025-06-25,107361.2578125,51624120283
2025-06-26,106960.0,43891990613
2025-06-27,107088.4296875,45353692675
2025-06-28,107327.703125,30037708335
2025-06-29,108385.5703125,35534874438
2025-06-30,107135.3359375,42064804590
2025-07-01,105698.28125,44110692247
2025-07-02,108859.3203125,56248657737
2025-07-03,109647.9765625,50494742270
2025-07-04,108034.3359375,42616442656
2025-07-05,108231.1796875,30615537520
2025-07-06,109232.0703125,36746020463
2025-07-07,108299.8515625,45415696597
2025-07-08,108950.2734375,44282204127
2025-07-09,111326.5546875,57927418065
2025-07-10,115987.203125,95911605728
2025-07-11,117516.9921875,86928361085
2025-07-12,117435.2265625,45524560304
2025-07-13,119116.1171875,49021091807
2025-07-14,119849.703125,181746419401
2025-07-15,117777.1875,98321661181
2025-07-16,118738.5078125,72162029070
2025-07-17,119289.84375,72363841798
2025-07-18,118003.2265625,77945799785
2025-07-19,117939.9765625,47564562765
2025-07-20,117300.7890625,57515447231
2025-07-21,117439.5390625,69820091744
2025-07-22,119995.4140625,79217583118
2025-07-23,118754.9609375,66608604537
2025-07-24,118368.0,72627318560
2025-07-25,117635.8828125,104857024569
2025-07-26,117947.3671875,48508954046
2025-07-27,119448.4921875,54683390892
2025-07-28,117924.4765625,64822943193
2025-07-29,117922.1484375,68463107433
2025-07-30,117831.1875,68896148592
2025-07-31,115758.203125,69370346018
2025-08-01,113320.0859375,91294530181
2025-08-02,112526.9140625,56870866000
2025-08-03,114217.671875,48099615826
2025-08-04,115071.8828125,35783028986
2025-08-05,114141.4453125,61039182286
2025-08-06,115028.0,56379133510
2025-08-07,117496.8984375,64051649681
2025-08-08,116688.7265625,59713005166
2025-08-09,116500.359375,54004312429
2025-08-10,119306.7578125,64755458694
2025-08-11,118731.4453125,90528784177
2025-08-12,120172.90625,72803657984
2025-08-13,123344.0625,90904808795
2025-08-14,118359.578125,104055627395
2025-08-15,117398.3515625,68665353159
2025-08-16,117491.3515625,48036922378
2025-08-17,117453.0625,45852169525
2025-08-18,116252.3125,72787808090
2025-08-19,112831.1796875,71657600353
2025-08-20,114274.7421875,67993811526
2025-08-21,112419.03125,57817883700
2025-08-22,116874.0859375,82528088240
2025-08-23,115374.328125,55377142586
2025-08-24,113458.4296875,73961489632
2025-08-25,110124.3515625,85706860190
2025-08-26,111802.65625,69396320317
2025-08-27,111222.0625,62137056409
2025-08-28,112544.8046875,58860155962
2025-08-29,108410.8359375,77843379644
2025-08-30,108808.0703125,51486264208
2025-08-31,108236.7109375,47986191770
2025-09-01,109250.59375,66870372995
2025-09-02,111200.5859375,74776999491
2025-09-03,111723.2109375,61119643565
2025-09-04,110723.6015625,60131132901
2025-09-05,110650.984375,60241647677
2025-09-06,110224.6953125,21500719036
2025-09-07,111167.6171875,24618007520
2025-09-08,112071.4296875,40212813407
2025-09-09,111530.546875,45984480722
2025-09-10,113955.359375,56377473784
2025-09-11,115507.5390625,45685065332
2025-09-12,116101.578125,54785725894
2025-09-13,115950.5078125,34549454947
2025-09-14,115407.65625,32798036057
2025-09-15,115444.875,52937859416
2025-09-16,116843.1875,45781744593
2025-09-17,116468.5078125,60528025996
2025-09-18,117137.203125,49457272032
2025-09-19,115688.859375,38828473971
2025-09-20,115721.9609375,22864449614
2025-09-21,115306.09375,22495852193
2025-09-22,112748.5078125,70684158591
2025-09-23,112014.5,47211853279
2025-09-24,113328.6328125,48044595085
2025-09-25,109049.2890625,75528654284
2025-09-26,109712.828125,57738288949
2025-09-27,109681.9453125,26308042910
2025-09-28,112122.640625,33371048505
2025-09-29,114400.3828125,60000147466
2025-09-30,114056.0859375,58986330258
2025-10-01,118648.9296875,71328680132
2025-10-02,120681.2578125,71415163912
2025-10-03,122266.53125,83941392228
2025-10-04,122425.4296875,36769171735
2025-10-05,123513.4765625,73689317763
2025-10-06,124752.53125,72568881188
2025-10-07,121451.3828125,76149412513
2025-10-08,123354.8671875,65354305286
2025-10-09,121705.5859375,74653009425
2025-10-10,113214.3671875,153125018868
2025-10-11,110807.8828125,110236934340
2025-10-12,115169.765625,93710414091
2025-10-13,115271.078125,71582026739
2025-10-14,113118.6640625,92212917403
2025-10-15,110783.1640625,72574132855
2025-10-16,108186.0390625,87306423067
2025-10-17,106467.7890625,99703051669
2025-10-18,107198.265625,37779905278
2025-10-19,108666.7109375,47657008953
2025-10-20,110588.9296875,63507793085
2025-10-21,108476.890625,101194375480
2025-10-22,107688.5859375,80807013218
2025-10-23,110069.7265625,54944076060
2025-10-24,111033.921875,48160816980
2025-10-25,111641.7265625,24707667305
2025-10-26,114472.4453125,41708524143
2025-10-27,114119.328125,61761358733
2025-10-28,112956.1640625,64528066504
2025-10-29,110055.3046875,62192043469
2025-10-30,108305.546875,69673964814
2025-10-31,109556.1640625,60090359560
2025-11-01,110064.015625,25871668762
2025-11-02,110639.625,34284209459
2025-11-03,106547.5234375,72852006359
2025-11-04,101590.5234375,110967184773
2025-11-05,103891.8359375,77584934804
2025-11-06,101301.2890625,63932752861
2025-11-07,103372.40625,92168030081
2025-11-08,102282.1171875,51446691095
2025-11-09,104719.640625,59679243013
2025-11-10,105996.59375,69585887229
2025-11-11,102997.46875,71130078574
2025-11-12,101663.1875,64347179408
2025-11-13,99697.4921875,101546815416
2025-11-14,94397.7890625,114346441890
2025-11-15,95549.1484375,38500716654
2025-11-16,94177.078125,71086235862
2025-11-17,92093.875,94186165724
2025-11-18,92948.875,101333569062
2025-11-19,91465.9921875,80350354656
2025-11-20,86631.8984375,97970645638
2025-11-21,85090.6875,129157506112
2025-11-22,84648.359375,40793099246
2025-11-23,86805.0078125,58083435576
2025-11-24,88270.5625,74433896110
2025-11-25,87341.890625,64837343545
2025-11-26,90518.3671875,66496301869
2025-11-27,91285.375,57040622845
2025-11-28,90919.265625,60895830289
2025-11-29,90851.7578125,37921773455
2025-11-30,90394.3125,38497902869
2025-12-01,86321.5703125,87962894424
2025-12-02,91350.203125,78546798211
2025-12-03,93527.8046875,77650204986
2025-12-04,92141.625,64538402681
2025-12-05,89387.7578125,63256398633
2025-12-06,89272.375,37994042405
2025-12-07,90405.640625,47394898960
2025-12-08,90640.203125,57394099056
2025-12-09,92691.7109375,66861721440
2025-12-10,92020.9453125,65420694513
2025-12-11,92511.3359375,64532834621
2025-12-12,90270.4140625,80275884583
2025-12-13,90298.7109375,64237748110
2025-12-14,88175.1796875,50465972205
2025-12-15,86419.78125,45559514323
2025-12-16,87843.984375,41262178223
2025-12-17,86143.7578125,44243392914
2025-12-18,85462.5078125,52667115348
2025-12-19,88103.3828125,46733310561
2025-12-20,88344.0,14688196659
2025-12-21,88621.75,19845522660
2025-12-22,88490.015625,38047472118
2025-12-23,87414.0,43683011533
2025-12-24,87611.9609375,25550297986
2025-12-25,87234.7421875,19953216347
2025-12-26,87301.4296875,42455674908
2025-12-27,87802.15625,13741199310
2025-12-28,87835.8359375,15156557929
2025-12-29,87138.140625,48411625849
2025-12-30,88430.1328125,35586356225
2025-12-31,87508.828125,33830210616
